date,location,new_cases,total_cases,new_deaths,total_deaths
2020-08-16,Santa Catarina,879,120880,30,1797
2020-08-16,Sergipe,296,67997,9,1705
2020-08-16,São Paulo,1963,699493,72,26852
2020-08-16,Tocantins,867,37856,5,516
2020-08-17,Acre,57,22605,6,582
2020-08-17,Alagoas,204,72938,10,1763
2020-08-17,Amazonas,351,112263,22,3505
2020-08-17,Amapá,185,39703,4,617
2020-08-17,Bahia,1085,217115,69,4475
2020-08-17,Ceará,561,198252,39,8172
2020-08-17,Distrito Federal,2268,138735,66,2042
2020-08-17,Espírito Santo,1279,100859,33,2907
2020-08-17,Goiás,2669,104588,48,2378
2020-08-17,Maranhão,555,137408,13,3277
2020-08-17,Minas Gerais,1313,175715,91,4223
2020-08-17,Mato Grosso do Sul,968,38393,17,657
2020-08-17,Mato Grosso,1655,74770,39,2416
2020-08-17,Pará,1715,180090,30,5975
2020-08-17,Paraíba,190,96223,21,2183
2020-08-17,Pernambuco,225,113183,22,7210
2020-08-17,Piauí,911,67226,18,1637
2020-08-17,Paraná,1273,106379,42,2733
2020-08-17,Rio de Janeiro,372,194651,4,14566
2020-08-17,Rio Grande do Norte,409,58504,21,2108
2020-08-17,Rondônia,395,48232,4,1017
2020-08-17,Roraima,518,40183,6,574
2020-08-17,Rio Grande do Sul,130,98007,55,2744
2020-08-17,Santa Catarina,786,121666,42,1839
2020-08-17,Sergipe,316,68313,12,1717
2020-08-17,São Paulo,3172,702665,47,26899
2020-08-17,Tocantins,989,38845,15,531
2020-08-18,Acre,328,22933,8,590
2020-08-18,Alagoas,763,73701,11,1774
2020-08-18,Amazonas,618,112881,19,3524
2020-08-18,Amapá,254,39957,2,619
2020-08-18,Bahia,3926,221041,67,4542
2020-08-18,Ceará,1576,199828,30,8202
2020-08-18,Distrito Federal,1435,140170,55,2097
2020-08-18,Espírito Santo,1015,101874,30,2937
2020-08-18,Goiás,3322,107910,86,2464
2020-08-18,Maranhão,1777,139185,12,3289
2020-08-18,Minas Gerais,2072,177787,83,4306
2020-08-18,Mato Grosso do Sul,988,39381,11,668
2020-08-18,Mato Grosso,1770,76540,21,2437
2020-08-18,Pará,2141,182231,40,6015
2020-08-18,Paraíba,1274,97497,20,2203
2020-08-18,Pernambuco,605,113788,42,7252
2020-08-18,Piauí,1249,68475,16,1653
2020-08-18,Paraná,1858,108237,48,2781
2020-08-18,Rio de Janeiro,4829,199480,162,14728
2020-08-18,Rio Grande do Norte,360,58864,24,2132
2020-08-18,Rondônia,691,48923,9,1026
2020-08-18,Roraima,318,40501,1,575
2020-08-18,Rio Grande do Sul,3210,101217,78,2822
2020-08-18,Santa Catarina,2647,124313,44,1883
2020-08-18,Sergipe,386,68699,12,1729
2020-08-18,São Paulo,8865,711530,416,27315
2020-08-18,Tocantins,987,39832,5,536
2020-08-19,Acre,213,23146,1,591
2020-08-19,Alagoas,439,74140,10,1784
2020-08-19,Amazonas,711,113592,13,3537
2020-08-19,Amapá,254,40211,3,622
2020-08-19,Bahia,3618,224659,69,4611
2020-08-19,Ceará,1373,201201,39,8241
2020-08-19,Distrito Federal,1592,141762,51,2148
2020-08-19,Espírito Santo,1216,103090,26,2963
2020-08-19,Goiás,2794,110704,52,2516
2020-08-19,Maranhão,1386,140571,13,3302
2020-08-19,Minas Gerais,3371,181158,130,4436
2020-08-19,Mato Grosso do Sul,820,40201,18,686
2020-08-19,Mato Grosso,1695,78235,44,2481
2020-08-19,Pará,2022,184253,12,6027
2020-08-19,Paraíba,997,98494,20,2223
2020-08-19,Pernambuco,1429,115217,28,7280
2020-08-19,Piauí,1364,69839,7,1660
2020-08-19,Paraná,1659,109896,27,2808
2020-08-19,Rio de Janeiro,3513,202993,185,14913
2020-08-19,Rio Grande do Norte,471,59335,7,2139
2020-08-19,Rondônia,798,49721,11,1037
2020-08-19,Roraima,488,40989,1,576
2020-08-19,Rio Grande do Sul,2674,103891,59,2881
2020-08-19,Santa Catarina,2537,126850,35,1918
2020-08-19,Sergipe,368,69067,16,1745
2020-08-19,São Paulo,9847,721377,276,27591
2020-08-19,Tocantins,954,40786,11,547
2020-08-20,Acre,176,23322,4,595
2020-08-20,Alagoas,482,74622,9,1793
2020-08-20,Amazonas,743,114335,14,3551
2020-08-20,Amapá,392,40603,4,626
2020-08-20,Bahia,3937,228596,74,4685
2020-08-20,Ceará,1221,202422,4,8245
2020-08-20,Distrito Federal,1997,143759,52,2200
2020-08-20,Espírito Santo,1079,104169,16,2979
2020-08-20,Goiás,1281,111985,109,2625
2020-08-20,Maranhão,1289,141860,13,3315
2020-08-20,Minas Gerais,3904,185062,107,4543
2020-08-20,Mato Grosso do Sul,510,40711,10,696
2020-08-20,Mato Grosso,1480,79715,37,2518
2020-08-20,Pará,2393,186646,10,6037
2020-08-20,Paraíba,951,99445,21,2244
2020-08-20,Pernambuco,1142,116359,23,7303
2020-08-20,Piauí,697,70536,12,1672
2020-08-20,Paraná,2349,112245,83,2891
2020-08-20,Rio de Janeiro,2923,205916,161,15074
2020-08-20,Rio Grande do Norte,53,59388,21,2160
2020-08-20,Rondônia,426,50147,8,1045
2020-08-20,Roraima,202,41191,0,576
2020-08-20,Rio Grande do Sul,177,104068,67,2948
2020-08-20,Santa Catarina,2222,129072,42,1960
2020-08-20,Sergipe,435,69502,12,1757
2020-08-20,São Paulo,9451,730828,314,27905
2020-08-20,Tocantins,1062,41848,9,556
2020-08-21,Acre,15,23337,3,598
2020-08-21,Alagoas,217,74839,9,1802
2020-08-21,Amazonas,457,114792,5,3556
2020-08-21,Amapá,272,40875,1,627
2020-08-21,Bahia,1147,229743,72,4757
2020-08-21,Ceará,577,202999,23,8268
2020-08-21,Distrito Federal,1693,145452,42,2242
2020-08-21,Espírito Santo,819,104988,23,3002
2020-08-21,Goiás,2720,114705,63,2688
2020-08-21,Maranhão,1243,143103,13,3328
2020-08-21,Minas Gerais,3561,188623,120,4663
2020-08-21,Mato Grosso do Sul,1177,41888,26,722
2020-08-21,Mato Grosso,1161,80876,22,2540
2020-08-21,Pará,1998,188644,10,6047
2020-08-21,Paraíba,845,100290,24,2268
2020-08-21,Pernambuco,1072,117431,32,7335
2020-08-21,Piauí,974,71510,29,1701
2020-08-21,Paraná,2343,114588,37,2928
2020-08-21,Rio de Janeiro,1120,207036,128,15202
2020-08-21,Rio Grande do Norte,202,59590,11,2171
2020-08-21,Rondônia,367,50514,5,1050
2020-08-21,Roraima,336,41527,3,579
2020-08-21,Rio Grande do Sul,267,104335,45,2993
2020-08-21,Santa Catarina,1277,130349,35,1995
2020-08-21,Sergipe,343,69845,4,1761
2020-08-21,São Paulo,5132,735960,250,28155
2020-08-21,Tocantins,991,42839,17,573
2020-08-22,Acre,328,23665,0,598
2020-08-22,Alagoas,631,75470,8,1810
2020-08-22,Amazonas,577,115369,1,3557
2020-08-22,Amapá,156,41031,3,630
2020-08-22,Bahia,4461,234204,75,4832
2020-08-22,Ceará,1932,204931,20,8288
2020-08-22,Distrito Federal,1675,147127,15,2257
2020-08-22,Espírito Santo,645,105633,13,3015
2020-08-22,Goiás,1353,116058,47,2735
2020-08-22,Maranhão,770,143873,12,3340
2020-08-22,Minas Gerais,2884,191507,74,4737
2020-08-22,Mato Grosso do Sul,610,42498,16,738
2020-08-22,Mato Grosso,593,81469,18,2558
2020-08-22,Pará,645,189289,10,6057
2020-08-22,Paraíba,680,100970,20,2288
2020-08-22,Pernambuco,596,118027,29,7364
2020-08-22,Piauí,389,71899,13,1714
2020-08-22,Paraná,2260,116848,33,2961
2020-08-22,Rio de Janeiro,3428,210464,65,15267
2020-08-22,Rio Grande do Norte,0,59590,0,2171
2020-08-22,Rondônia,481,50995,11,1061
2020-08-22,Roraima,203,41730,0,579
2020-08-22,Rio Grande do Sul,4504,108839,53,3046
2020-08-22,Santa Catarina,1659,132008,32,2027
2020-08-22,Sergipe,407,70252,10,1771
2020-08-22,São Paulo,13284,749244,237,28392
2020-08-22,Tocantins,757,43596,12,585
2020-08-23,Acre,54,23719,2,600
2020-08-23,Alagoas,387,75857,8,1818
2020-08-23,Amazonas,246,115615,6,3563
2020-08-23,Amapá,89,41120,1,631
2020-08-23,Bahia,1846,236050,73,4905
2020-08-23,Ceará,510,205441,1,8289
2020-08-23,Distrito Federal,1871,148998,17,2274
2020-08-23,Espírito Santo,255,105888,11,3026
2020-08-23,Goiás,606,116664,8,2743
2020-08-23,Maranhão,527,144400,12,3352
2020-08-23,Minas Gerais,3107,194614,53,4790
2020-08-23,Mato Grosso do Sul,567,43065,11,749
2020-08-23,Mato Grosso,353,81822,14,2572
2020-08-23,Pará,293,189582,5,6062
2020-08-23,Paraíba,162,101132,20,2308
2020-08-23,Pernambuco,1113,119140,26,7390
2020-08-23,Piauí,266,72165,10,1724
2020-08-23,Paraná,1111,117959,16,2977
2020-08-23,Rio de Janeiro,484,210948,25,15292
2020-08-23,Rio Grande do Norte,256,59846,8,2179
2020-08-23,Rondônia,426,51421,4,1065
2020-08-23,Roraima,40,41770,0,579
2020-08-23,Rio Grande do Sul,1034,109873,16,3062
2020-08-23,Santa Catarina,484,132492,15,2042
2020-08-23,Sergipe,220,70472,11,1782
2020-08-23,São Paulo,4885,754129,75,28467
2020-08-23,Tocantins,677,44273,8,593
2020-08-24,Acre,10,23729,4,604
2020-08-24,Alagoas,638,76495,9,1827
2020-08-24,Amazonas,177,115792,9,3572
2020-08-24,Amapá,134,41254,6,637
2020-08-24,Bahia,1158,237208,76,4981
2020-08-24,Ceará,434,205875,46,8335
2020-08-24,Distrito Federal,1521,150519,42,2316
2020-08-24,Espírito Santo,606,106494,19,3045
2020-08-24,Goiás,3559,120223,61,2804
2020-08-24,Maranhão,495,144895,13,3365
2020-08-24,Minas Gerais,1306,195920,15,4805
2020-08-24,Mato Grosso do Sul,1259,44324,18,767
2020-08-24,Mato Grosso,1668,83490,42,2614
2020-08-24,Pará,2027,191609,16,6078
2020-08-24,Paraíba,171,101303,22,2330
2020-08-24,Pernambuco,217,119357,9,7399
2020-08-24,Piauí,791,72956,17,1741
2020-08-24,Paraná,1045,119004,33,3010
2020-08-24,Rio de Janeiro,412,211360,100,15392
2020-08-24,Rio Grande do Norte,512,60358,19,2198
2020-08-24,Rondônia,370,51791,8,1073
2020-08-24,Roraima,274,42044,3,582
2020-08-24,Rio Grande do Sul,80,109953,40,3102
2020-08-24,Santa Catarina,1041,133533,24,2066
2020-08-24,Sergipe,134,70606,11,1793
2020-08-24,São Paulo,2351,756480,38,28505
2020-08-24,Tocantins,1127,45400,17,610
2020-08-25,Acre,207,23936,3,607
2020-08-25,Alagoas,399,76894,9,1836
2020-08-25,Amazonas,787,116579,16,3588
2020-08-25,Amapá,299,41553,5,642
2020-08-25,Bahia,3731,240939,70,5051
2020-08-25,Ceará,1756,207631,11,8346
2020-08-25,Distrito Federal,3171,153690,28,2344
2020-08-25,Espírito Santo,697,107191,23,3068
2020-08-25,Goiás,3083,123306,58,2862
2020-08-25,Maranhão,1026,145921,12,3377
2020-08-25,Minas Gerais,2816,198736,42,4847
2020-08-25,Mato Grosso do Sul,0,44324,0,767
2020-08-25,Mato Grosso,1763,85253,39,2653
2020-08-25,Pará,1955,193564,19,6097
2020-08-25,Paraíba,905,102208,20,2350
2020-08-25,Pernambuco,601,119958,26,7425
2020-08-25,Piauí,1140,74096,13,1754
2020-08-25,Paraná,1533,120537,52,3062
2020-08-25,Rio de Janeiro,2643,214003,168,15560
2020-08-25,Rio Grande do Norte,0,60358,0,2198
2020-08-25,Rondônia,723,52514,14,1087
2020-08-25,Roraima,0,42044,0,582
2020-08-25,Rio Grande do Sul,2810,112763,59,3161
2020-08-25,Santa Catarina,2157,135690,50,2116
2020-08-25,Sergipe,320,70926,15,1808
2020-08-25,São Paulo,9190,765670,407,28912
2020-08-25,Tocantins,0,45400,0,610
